issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture
1406,#1406 Can't Touch This,4,5. falling over while singing is a national pastime,1.91,0.1632,,0.2032,3.2815,,-7.3359,-1.7588,0.4265,-4.3626,-4.795,-26.8215,-126.1326,-7.2609,-0.2265,-62.18,-4.0729,694.5403,-26.9115,-47.4406,-1.7106,-21.885,-71.5835,-21.6565,-17.0415,-93.3624,,-3.5941,-20.0862,-32.3362,-45.5571,,-0.5779,,2.8824,-0.8762,0.8412,,-0.1515,,-0.9706,0.2706,0.0235,-0.8441,-0.5882,-18.6982,0.0379,1.0921,-0.0662,0.5679,,,-118.2006,0.0729,-4.6044,5.1285,-0.0171,50.0332,4.31,,,-2.4379,0.5882,-0.3668,1.8521,-1.4968,,18.8944,-892.2959,3903.2059,-24.4979,-0.0841,0.0791,141.4691,-0.0232,1.765,0.1867,,
1407,#1407 New Tricks,1,1. @@LEADER@@'s new door-knocking campaign has the sweet taste of success,0.0021,-0.0016,,-0.0001,0.0129,0.0005,-1.1668,-0.0016,0.0243,-1.5618,-1.8514,-2.3985,-7.3183,-1.2868,-2.568,-7.253,-2.86,-1.543,-2.4017,-3.2825,-25.8656,-2.2789,148.4562,-3.0803,3.3514,-11.2138,-0.0256,-1.4158,-2.011,-2.5941,-2.817,,-0.001,0.2576,0.0248,-0.1363,0.0797,-0.001,0.0007,0.4163,0.982,-0.086,-0.0906,-0.0034,0.0016,-2.8184,-0.0759,0.0024,-0.1447,0.4358,,,-0.0006,0.032,-0.9496,1.7695,0.0045,0.0002,-0.0024,,-0.1095,-0.0996,-0.0016,-0.0437,0.3373,-0.313,,20.4641,5.2188,59.56,-68.3641,0.0297,-0.3138,136.207,0.0005,0.0008,0.0858,,
1407,#1407 New Tricks,2,2. parents are fined for sending their children to take out the trash after sunset,-0.4115,,,,-0.019,,2.0239,0.3742,-0.3595,1.9839,1.2114,3.8946,5.213,1.8401,3.3323,12.9076,1.8333,2.3623,4.5678,8.6954,23.3992,3.5176,-184.0697,2.3309,2.9777,18.7861,,1.5479,4.6466,7.8395,7.8612,,,-0.1861,,-0.0581,0.0663,,,-0.3778,,0.0112,0.0135,0.0079,0.0852,6.5429,0.0878,,0.0456,-0.1116,,,15.8473,-0.0275,2.2543,-3.1322,-0.0036,-0.334,0.0018,,,0.5485,-0.0852,0.0025,,,,-57.0166,-24.6438,-152.081,5.2122,-0.0061,0.7551,-71.8663,0.009,,-0.0645,,
1407,#1407 New Tricks,3,3. a child's only Trickster Night scare is the sight of their parents dancing,-0.0004,0.7903,0.0006,-0.0001,0.4308,0.0008,7.7584,0.0006,-0.0057,4.5901,7.1039,10.4804,16.9731,26.7363,21.6255,13.1173,9.5899,29.7113,4.8246,6.8383,4.9979,5.1123,212.8237,10.0723,2.4921,28.1876,0.0287,13.5838,12.0921,11.4142,77.1563,0.2185,0.0002,0.0004,-0.0016,-0.0004,0.0001,-0.0022,-0.1951,-0.0006,-0.9946,0.0003,0.0026,-0.1814,-0.0001,11.6964,0.0038,0.0006,0.0085,-0.1502,-0.0,0.0,-0.013,-0.0597,6.8979,-0.0195,-0.0,0.0473,0.1275,-0.0007,-0.0124,-0.0,0.0001,0.178,-0.0004,0.0006,0.0052,605.0896,389.258,1111.9554,15.5729,-0.0004,4.3993,312.0839,0.0002,-0.3071,0.5122,0.0014,-0.0014
1407,#1407 New Tricks,4,4. red fabric is banned,-0.2994,-0.1478,-0.0013,-0.1406,-0.0306,,0.4201,0.2691,-0.2788,0.4108,0.9792,1.5269,0.8204,0.5903,-1.7188,5.2124,0.0994,0.3228,2.863,4.2896,-1.7478,1.9256,-164.0782,0.928,-6.5571,7.1465,0.0003,0.1097,1.8084,4.1096,4.2684,63.8253,0.1472,,-0.169,-0.0458,0.0454,,,,,0.1049,0.0942,0.0026,0.0901,2.2918,0.1683,-0.2586,0.0644,-0.1514,0.0145,-0.009,29.5756,-0.0677,0.5516,1.5198,-0.0044,-0.1708,-0.0101,-0.4701,-0.0051,-0.1504,-0.0901,-0.0431,0.0036,0.011,,-132.4756,65.3418,-937.8397,1.7172,-0.0409,0.0045,-125.4645,0.0065,-0.0562,0.0497,,
1407,#1407 New Tricks,5,5. jollity-related fatalities are on the increase,-0.1747,,-0.0917,,0.1355,-0.0079,-1.4748,0.1659,-0.1641,-4.0775,-3.0745,-4.8739,-7.3906,-4.3617,-3.2269,-11.0747,-3.3428,58.9197,-5.9606,-10.4306,-3.1875,-4.8371,242.1221,-4.8286,12.4629,-20.0256,,-2.3474,-4.3071,-6.62,-6.4261,,,-0.0063,0.9175,-0.0424,0.0292,,,,,-0.2334,-0.363,-0.0352,-0.0214,-5.4168,-0.1491,,-0.0935,0.2203,0.0642,-0.005,6.3082,0.0066,-1.8745,-3.3537,0.015,-0.2567,0.0111,,,0.639,0.0214,-0.0117,,,,185.9154,89.6834,446.3129,-5.0662,0.1203,-0.7119,167.3898,0.0048,,-0.1754,0.9816,
1408,#1408 (A Lot Of) Pennies for Your Thoughts,1,1. out-of-work actors say they can't complain,-0.0006,-0.1714,-0.8169,-0.1883,0.0035,,-2.248,0.0005,,-4.0277,-4.1116,-4.8752,-12.7839,-1.911,-5.9905,-17.923,-6.3279,-2.4091,-5.4414,-4.2492,-2.9867,-4.4362,-1.5665,-4.5001,-28.5368,-26.8259,0.0001,-3.0155,-3.7879,-5.3592,-3.5075,,0.2013,,-0.8043,-0.1216,0.1032,,,,,0.0004,0.6343,-0.0087,-0.0024,-5.4579,0.0047,-0.3258,0.0258,-0.0788,-0.3651,0.1181,19.6483,0.0859,-1.6494,0.7989,-0.0001,0.0004,-0.0087,,,-0.0535,0.0024,-0.0439,0.011,-0.0083,,-168.4908,96.4265,-1170.9524,-5.6874,-0.0026,-0.7666,-112.2983,,-0.113,0.1073,,
1408,#1408 (A Lot Of) Pennies for Your Thoughts,2,2. a few people seem to spend their whole time complaining,-0.0016,0.1673,0.6309,0.1713,0.017,0.0071,1.7924,-0.0015,-0.0209,2.1792,2.6635,4.0939,6.9909,2.0488,7.1729,1.1916,4.2729,1.4083,3.5974,3.6803,2.1471,3.0249,2.6977,7.1428,38.1817,7.4644,0.0003,3.8685,3.5246,2.6971,2.3164,0.4457,-0.1708,0.0082,1.1275,0.1144,-0.0809,0.0034,,,,0.0043,-0.5914,0.014,0.1568,2.2003,0.0086,0.2948,-0.023,0.0771,0.4107,-0.0975,-8.5121,-0.0539,1.9845,-1.294,-0.0004,0.002,0.0119,-0.0027,,0.1097,-0.1568,0.0502,-0.0015,0.0015,,136.5245,-73.804,1090.1518,5.7685,-0.002,0.8938,101.4618,-0.0024,0.1151,-0.0497,,
1408,#1408 (A Lot Of) Pennies for Your Thoughts,3,3. surprising numbers of poor people are protesting against taxing the rich,,-0.0672,-0.2867,-0.0483,-0.0291,,-1.4199,,,-1.4489,-2.0101,-2.7154,-5.0059,-4.7016,-4.5855,-2.1103,-2.3553,-1.9421,-2.2841,-1.8817,-2.222,-2.5461,-1.1905,-4.4198,-16.6935,-6.2753,0.0329,-2.4241,-2.3626,-2.1476,-0.7211,,0.0774,0.0017,-0.3723,-0.0496,0.0349,,0.0069,0.0025,0.0212,-0.0004,0.3682,0.0165,-0.0551,-1.3066,0.0009,-0.1215,0.1291,-0.3731,-0.1504,0.0324,4.6884,0.0266,-1.2951,0.6931,0.0002,-0.0024,-0.006,,,-0.0221,0.0551,-0.0035,,,1.0519,1.7541,59.5248,-219.746,-3.4548,0.0001,-0.6105,-92.2661,0.0122,0.5783,1.68,,
1408,#1408 (A Lot Of) Pennies for Your Thoughts,4,"4. chanting protestors ask ""WHAT DO WE WANT?"" and reply ""MORE OF THE SAME""",,0.1679,0.8788,0.1504,0.004,,2.4071,,,1.2437,-0.1856,3.745,5.4883,1.8096,2.3425,3.0044,1.3179,3.1175,2.9504,2.8506,0.3929,1.795,4.7281,2.6023,45.4121,7.9935,0.061,3.2992,3.6569,3.3025,2.5373,,-0.1742,,1.7571,0.1292,-0.1246,0.905,,,,0.0002,-1.0179,0.0331,-0.0292,4.1471,-0.0031,0.3477,0.1804,-0.5692,1.0256,-0.1433,-19.9827,-0.119,2.4554,-0.9017,-0.0002,0.2031,0.0177,,,0.0788,0.0292,0.0575,,,,278.9158,-51.1206,2086.8958,3.2919,0.0,1.5302,31.4248,-0.619,0.0598,,,
1409,#1409 Happy Pranksgiving!,1,"1. law schools are hurrying to teach the ""prank defense"" to their students",-0.0078,,-0.0022,,0.1552,-0.0084,1.6235,0.0116,-0.0031,0.0356,1.5979,1.3803,5.9496,0.0004,1.2935,17.4122,4.1442,67.2436,2.5857,2.1634,-2.4495,2.7667,-0.8997,-1.7625,16.9225,18.83,-0.0229,0.9842,2.6602,-57.0811,4.073,,,0.0006,0.8398,-0.0188,0.0029,-0.0043,-0.0,,0.0093,-0.3763,-0.5031,-0.0399,-0.0029,4.5299,-0.1896,,-0.0989,0.3519,-0.0022,0.0011,0.238,0.0129,0.7794,-3.4681,0.0296,0.0757,0.0153,,0.0078,0.6808,0.0029,-0.0193,0.1413,-0.0875,0.0071,87.3466,38.2069,223.236,0.3697,0.1542,0.2275,148.3459,0.001,-0.0092,,1.0093,-0.0031
1409,#1409 Happy Pranksgiving!,2,2. class clowns are frequently listed among the most dangerous criminals in the nation,-0.4524,-0.0022,,-0.0002,-0.0517,0.0008,-0.2346,0.4177,-0.4039,0.792,0.5645,0.7484,-1.2107,0.8095,0.8006,-0.3399,2.261,-48.4412,0.7368,0.8758,0.8834,0.7101,0.7998,1.0636,-13.4625,1.2003,0.0001,0.3567,0.2096,-0.0753,-0.2877,-0.1672,0.0006,0.0006,-1.0339,-0.0689,0.0685,,0.0004,,0.0022,0.2289,0.3263,0.0289,0.0508,-0.3358,0.3731,-0.0017,0.0219,-0.0393,,,12.6373,-0.0025,-0.025,3.9974,-0.0097,-0.366,-0.0105,0.0012,,-0.336,-0.0508,0.0093,0.0418,-0.0248,0.0058,-51.0378,-25.1269,-112.0022,-0.0087,-0.0936,-0.0106,-42.9855,0.0094,0.0016,-0.0547,-0.9844,0.0022
1409,#1409 Happy Pranksgiving!,3,3. producers insist that movie stars wear crash helmets in every scene,0.0026,-0.3306,0.0297,-0.0689,-0.0977,-0.002,-4.561,-0.0007,0.0062,-4.975,-5.6353,-8.3639,-11.4316,-5.7355,-15.033,-5.33,-6.9992,-3.2011,-5.4393,-4.597,-5.9201,-4.8242,-4.1227,-8.8975,-11.9906,-18.6691,0.0274,-9.703,-7.7178,56.7306,-3.7593,,0.3745,-0.0022,-0.3506,0.004,-0.0038,,-0.0005,0.0006,0.0016,0.162,0.7027,0.0271,0.0761,-6.8887,0.1723,-0.4574,0.1187,-0.4217,-0.0154,0.0013,8.3267,-0.1025,-4.7962,2.9265,-0.0053,-0.1071,-0.0114,,,-0.1343,-0.0761,-0.0668,0.0015,-0.0101,0.0027,-147.9392,111.4762,-855.1061,-10.7794,-0.0499,-3.1982,-165.4945,0.0001,-0.1311,3.5992,,
1409,#1409 Happy Pranksgiving!,4,4. prank shows are so hot right now,0.0006,0.2617,-0.7271,0.355,0.3621,-0.0027,4.9156,0.0,-0.001,4.0037,3.4443,6.1954,18.7655,2.7884,14.2963,7.377,7.246,3.2162,2.1469,2.0464,-1.5324,4.1643,6.5759,9.9511,61.6091,17.5763,0.0016,9.2262,10.6,6.6174,5.2581,,-0.3957,-0.0044,-0.4434,-0.097,0.0923,0.5073,0.0053,,0.0205,-0.3043,-1.7709,-0.1063,-0.0202,7.8536,-0.23,0.5844,-0.0241,0.1309,1.6108,-0.3125,-2.265,-0.0911,5.0761,-8.2052,0.0224,0.2061,0.0224,,,1.1401,0.0202,0.0265,,,-0.0098,254.0246,-230.831,2372.082,11.2293,0.153,2.7829,147.1321,-0.2565,0.127,-3.3739,,
1410,#1410 Lives On-Line,1,1. hospitals have to sell their computers on vBay in order to afford the ransomware decryption payments,,,,,0.0792,0.7797,2.2929,,,3.91,5.7084,7.0304,18.1636,3.7712,4.6179,-31.7992,8.6098,4.565,9.4943,8.2185,-259.2188,8.3521,5.3846,5.5323,5.144,-20.8491,,2.741,4.6675,7.5872,6.6873,,,0.4597,-0.2964,,,,,,,-0.0974,-0.0701,-0.0235,,7.8873,0.3578,,0.1038,-0.2435,,,,-0.0111,1.8302,-2.4038,0.0035,0.0896,,,,0.2152,,-0.0077,,,,-120.3455,-51.5023,-352.4601,6.5986,0.035,0.6487,-166.6119,,,2.2889,,
1410,#1410 Lives On-Line,2,2/3. hospitals have poor data security but send lots of bodies to be encrypted,,-0.025,,-0.0222,-0.1545,-0.5927,-2.2381,,,-7.5246,-6.4129,-7.6933,-14.7156,-6.8487,-5.9756,28.3268,-6.1809,-5.4432,-7.4766,-10.567,326.3026,-7.0834,-14.4019,-8.8968,-18.0316,13.0936,,-3.1896,-4.0556,-5.8871,-5.9914,,0.0212,-0.4423,0.4139,,,,,,-0.0132,0.1215,0.1747,0.0417,-0.0125,-6.917,-0.5269,-0.0375,-0.1046,0.2584,,,0.3793,0.0121,-2.3432,2.5863,-0.0089,-0.1132,-0.0034,,-0.2656,-0.4466,0.0125,0.0064,,,,159.5832,84.687,348.7947,-5.6716,-0.0782,-0.7666,204.6843,,-0.0146,-1.824,,
1410,#1410 Lives On-Line,3,4. hospitals fear government fines more than terrorist ransoms,-0.0013,-0.3223,-0.0025,-0.286,-0.2774,0.0017,-12.988,0.001,-0.0256,-16.0168,-17.5866,-21.7923,692.1007,-13.888,-31.1438,-38.5962,-21.284,-9.3009,-15.9133,-20.2085,-16.0119,-16.6799,-24.136,-29.9045,-73.5665,-76.4051,0.0868,-21.7442,-22.7061,171.0081,-17.2238,,0.3415,0.0015,-0.3749,0.222,-0.1344,-0.0003,0.0007,0.0004,0.0092,0.8676,2.6093,0.1236,0.0408,-24.1831,0.9301,-0.4828,0.0514,-0.55,0.004,-0.0003,13.3599,-0.1202,-12.4711,23.7572,-0.0322,-0.4917,-0.0167,,-0.0383,-1.2228,-0.0408,-0.0347,-10.573,9.3356,0.0028,227.7954,369.6728,-673.622,-32.1791,-0.2833,-6.4632,51.7081,-0.0002,-0.1359,3.9937,,
1410,#1410 Lives On-Line,4,5. doctors fax when they need facts fast,,-0.7718,,-0.4641,-0.8162,,-5.6651,,,-3.2439,-11.6025,-7.8471,-517.1639,-23.9837,-44.1364,-3.6579,-10.1951,-7.6408,4.0419,1.7533,-8.4032,-4.0628,10.7603,-13.0115,-25.0731,-14.7492,0.1386,-16.2892,-7.7436,66.6276,6.8973,,0.9564,,-1.1568,-0.1136,0.1334,,,,,0.3003,0.9583,0.1762,0.2433,-11.2106,0.1494,-1.3696,0.6543,-2.2876,0.0126,-0.0082,62.4728,-0.2094,-10.4391,4.1004,-0.0128,-0.1972,-0.0594,,,-0.6618,-0.2433,-0.1204,11.6375,-12.6774,,-416.2516,469.9763,-3813.4211,-10.6295,-0.1118,-6.0703,-732.8824,0.0016,-0.2244,8.5553,,
1411,#1411 Atomic Split,1,1. prospective secessionists nervously declare how worthless and unimportant they are,,,-0.8843,,0.0007,-0.0001,-0.629,,,-0.0906,-0.2091,-0.3475,-0.5785,-0.0282,-0.2732,-1.4406,-0.4134,-0.1801,-0.2793,-0.7458,0.0073,-0.3968,-0.5952,-0.4272,0.1999,-1.8791,0.0375,-0.2724,-0.993,-1.6268,-1.5227,,,,-0.6636,-0.09,0.0384,,-0.0,,-0.0049,-0.0139,-0.0786,0.0011,0.214,130.0651,-0.1013,,0.1361,-0.6669,0.4003,-0.152,38.8453,-0.027,-0.3598,-0.3594,0.0011,0.0007,0.0013,,,0.0697,-0.214,0.0002,,,,114.0634,53.9422,253.9314,-1.1438,0.0055,-0.0663,-169.7461,0.0863,,,,
1411,#1411 Atomic Split,2,2. the Finance Ministry has gone into meltdown upon hearing the price to avoid nuclear disaster,-0.0033,,0.306,,-0.0639,,2.6806,0.0024,,0.6559,2.7636,6.5273,6.1461,1.1623,0.6527,21.1319,4.7954,3.8894,10.3233,17.9011,0.8269,6.4387,-129.3631,3.564,3.274,28.3143,,1.8489,7.0921,10.8567,14.3341,,,,0.7044,0.023,-0.041,,,,0.0286,0.0081,0.0069,0.013,-0.0969,7.0991,0.0011,,0.2153,-2.078,-0.1409,0.0177,-15.4486,-0.0213,2.3806,0.5684,-0.0004,-0.0026,-0.0004,,0.297,-0.1094,0.0969,0.0043,,,,48.6621,23.1346,119.4,8.3431,-0.0034,0.5513,-340.843,,0.01,,,
1411,#1411 Atomic Split,3,3. @@NAME@@ isn't the only thing that's falling apart,,,0.2947,,0.0435,,-5.5625,,,-1.6667,-1.8473,-13.0015,-11.3302,-3.339,-0.8728,772.1855,-4.932,-8.7415,-17.0728,-33.3518,-0.907,-11.8257,-35.925,-4.2578,-5.6072,757.4013,-0.0373,-3.679,-13.7165,-24.7805,-26.074,,,,0.8017,0.0202,-0.0358,,,,,0.0037,-0.0833,-0.018,-0.0788,-183.299,-0.0357,,-0.179,1.1507,0.8255,-0.1308,-13.797,-0.0263,-5.02,-0.0425,0.0248,,,,,0.0598,0.0788,-0.0062,,,,288.5942,137.0057,674.3167,-17.9132,-0.001,-1.1258,341.2072,-0.0932,,,,
1412,"#1412 Another Day, Another Dollar",1,1. the government hopes austerity will lead to prosperity,,-0.1379,,,0.3884,,-137.349,,,55.2822,61.617,64.5871,57.2738,39.2828,52.4,40.3374,61.9954,43.4448,54.6566,67.8037,82.9524,65.087,68.2489,79.6717,28.059,158.8689,-1.1889,-135.1933,-141.0276,-139.3548,-132.3784,-6.697,,,,-0.379,0.3544,,,,,-0.8813,-1.576,-0.503,-0.0068,-139.957,-1.2932,,-7.2247,14.2745,,,-0.0001,0.4706,-137.9384,-32.0869,0.0129,-0.2923,0.0021,0.1591,-15.366,0.0483,0.0068,-0.3754,1.3084,2.4453,-0.9475,-306.3276,-212.7221,-437.8276,-145.697,0.0664,-123.6141,1765.0256,-0.292,0.0285,0.5867,,
1412,"#1412 Another Day, Another Dollar",2,2. the @@CURRENCY@@ is said to only have value in antique shops,,1.6763,-0.0594,0.0309,-0.4722,,35.4903,,,41.5528,79.8472,120.4653,110.6025,56.255,280.8575,83.1163,93.8641,52.0372,64.1903,69.1538,73.8588,93.395,47.345,111.1338,22.0391,243.6222,0.0016,83.9334,57.5181,61.0437,36.2144,,-2.1187,,1.1678,0.1641,-0.1212,,,,,-0.0916,0.0034,0.5409,-0.5687,57.3131,-0.1762,1.6491,-1.6953,2.1709,0.0028,-0.0009,-70.5463,0.2709,42.5941,2.8403,0.0025,-0.3262,0.0184,,-1.625,-0.0062,0.5687,0.5547,-0.2472,4.7366,0.0437,2656.1184,2116.4434,3241.125,68.3325,0.0062,36.7834,1380.7528,-2.8331,0.6372,-0.36,,
1412,"#1412 Another Day, Another Dollar",3,3. the @@CURRENCY@@ is worth its weight in gold,,-1.1969,,-0.0296,0.3905,,-23.968,,,-71.3423,-78.1883,-89.1456,-116.0068,-76.1541,-196.7384,-97.4946,-75.1888,-39.9628,-84.6616,1090.213,-73.7144,-62.5917,-65.2749,-109.353,-38.5128,-256.8936,-0.0554,-44.0225,-37.0958,-43.1704,-20.6774,,1.3006,,-0.6178,-0.1626,0.1431,,,,,0.0644,0.9159,-0.2644,0.3746,-40.6793,0.187,-1.1572,0.2625,-0.0453,-0.7401,0.0943,58.209,0.0405,-26.5485,-5.5933,-0.0006,,-0.0104,,-6.3067,0.009,-0.3746,-0.3343,0.0837,-5.4049,,-1244.6999,-819.613,-1798.4074,-45.1021,-0.0047,-16.8004,-549.631,,-0.6233,-0.7446,,
1412,"#1412 Another Day, Another Dollar",4,4. purchasing a can of Addison Cola requires a wheelbarrow of cash,-0.0027,-1.2218,,-0.1706,0.1799,-0.0377,-23.3819,0.0027,-0.0271,-34.9853,-35.4839,-46.2237,-40.5873,-66.5311,-112.4301,-95.1113,-30.991,-16.813,-41.1036,-54.6501,-39.0025,-41.881,-35.3565,-25.5505,-23.4799,-175.7383,0.0007,-35.0414,-32.4676,-48.3539,-22.6713,,5.0157,-0.0052,-0.5187,-0.052,0.0446,,0.0024,,0.0241,0.4494,0.1165,-0.1231,0.4023,-50.2689,0.6125,-1.2199,0.773,-1.5718,,,135.9082,0.0389,-25.9047,16.394,-0.0027,-0.5388,-0.0292,,0.9892,-0.3237,-0.4023,-0.3083,0.0524,-2.6941,,-1375.7817,-123.7878,-3322.0964,-34.5922,-0.029,-16.5378,-639.4369,5.4024,-0.1154,-0.3543,,
1413,#1413 Old Fusion,1,1. military minds worry that 'the blue screen of death' on brand new operating systems may be a literal description,-0.0011,-0.0007,-0.0002,-0.0012,-0.0066,-0.0014,-5.3302,0.0008,0.0,-4.5757,-6.275,-7.4946,443.7093,-3.2217,-7.2916,-38.7973,-9.4875,-4.1792,-8.1015,-10.6505,-5.5642,-6.9824,-10.441,-9.9264,-4.4819,-50.8675,0.0425,-5.1168,-7.7334,-11.9868,-11.1159,-0.0058,-0.0001,-0.001,-0.0068,0.1351,-0.079,0.0015,0.0004,0.0003,0.004,0.001,-0.0014,-0.0008,0.0018,110.5548,-0.3247,-0.0005,0.0261,-0.2753,0.0013,-0.0001,0.2703,-0.0125,-4.1335,0.0526,0.0001,0.0518,0.0003,0.0,-0.003,-0.002,-0.0018,-0.0002,-4.715,4.2765,-0.0005,310.799,167.5807,699.5193,-12.1187,0.0005,-1.4661,85.4144,0.1035,0.0022,-0.1347,-0.0013,
1413,#1413 Old Fusion,2,2. the national defense strategy is a little floppy,,,,,-0.0015,,2.7245,,,2.185,1.8569,4.7589,-196.9743,1.3433,1.9762,11.6895,2.68,2.6244,4.3897,8.1252,1.6779,4.1255,8.9813,5.1559,2.9121,18.6329,-0.0186,2.1116,4.8356,6.6557,7.9398,,,,,-0.0379,0.031,,,,,,,0.0009,,5.3399,,,-0.017,0.1693,,,,0.0029,1.9189,,,,,,,,,0.0003,2.589,-2.4943,,-144.5555,-73.5031,-339.0,5.9967,,0.5827,-31.9407,,,,,
1413,#1413 Old Fusion,3,3. standard-issue infantry rifles now have carnations instead of bayonets,0.0052,,,,-0.0146,0.1358,12.5317,-0.0039,0.0024,4.0165,5.8334,23.264,34.8981,27.3211,4.9211,-856.412,14.8356,15.1728,23.9577,50.7227,3.6578,19.0911,50.2071,13.0866,8.6032,-828.6735,-0.1112,9.424,27.2875,37.3875,44.5946,,-0.0008,0.088,-0.1463,0.0014,,,-0.002,,-0.0189,0.055,0.0161,0.011,-0.0009,-431.0527,1.3252,0.001,-0.1726,1.3181,,,-0.0383,-0.0551,9.7208,0.8497,-0.0238,0.5436,0.004,,,-0.2211,0.0009,0.0042,7.495,-7.4689,,-707.8529,-361.7982,-1546.217,30.5305,-0.0173,2.5078,20.8764,-0.2906,-0.0064,0.7262,,0.0094
1414,#1414 My Milkshake Brings All the @@CURRENCYPLURAL@@ to the Yard,1,1. any secret that gets off someone's chest is promptly replaced,-0.0012,0.0001,-0.0045,0.0001,-0.1062,0.3344,-0.7746,0.0009,,-0.2006,-0.5757,-0.4882,-2.1461,-0.1537,-0.3755,-27.6962,-0.9431,-0.1844,-0.7147,-0.4608,-0.1733,-0.6956,1.9363,-0.9766,-0.4579,-28.3841,0.0185,-0.5311,59.2085,-1.3066,-1.4244,,-0.0031,0.1733,-0.106,-0.0004,0.0002,0.0027,,,0.0055,0.0418,0.0052,0.0334,0.0001,-0.9269,0.1625,0.0046,0.0694,-0.3643,0.0016,-0.0002,-0.0258,-0.0084,-0.4417,0.4825,-0.0026,-0.0013,0.0,,0.0466,-0.0663,-0.0001,0.0113,-0.0184,0.0184,,14.9271,6.4669,37.5769,-1.5604,-0.0051,-0.2291,-97.353,-0.0006,0.007,1.0273,,
1414,#1414 My Milkshake Brings All the @@CURRENCYPLURAL@@ to the Yard,2,2. barbers who trim a few inches of hair bill the government for their labor,0.0011,,0.0018,,-0.1459,0.2621,-2.2778,-0.0016,,-0.8474,-1.027,-1.8385,-10.2964,-0.72,-1.1588,-23.5112,-1.8447,-0.6823,-1.1462,-2.088,-13.161,-1.2848,-3.2656,-4.4632,-3.1842,-26.1959,0.0362,-2.4101,112.5871,-2.9531,-3.6367,,,0.3694,-0.1656,0.0002,,,,0.3483,0.9855,0.0439,0.0353,0.1156,0.0,-2.2385,0.2447,,0.1098,-0.6608,-0.006,0.0025,-0.0236,-0.0071,-1.2741,2.2357,-0.003,,-0.0018,,,-0.4148,-0.0,0.0386,,,,35.6877,23.4229,74.6039,-4.5849,-0.0131,-0.6021,-126.2527,,,0.926,,
1414,#1414 My Milkshake Brings All the @@CURRENCYPLURAL@@ to the Yard,3,3. facial disfigurement is a leading cause of supervillainy,-0.0027,,0.0023,-0.0001,0.1609,-0.2478,0.9469,0.0041,-0.0012,0.1434,0.3789,0.7795,1.8209,0.1867,0.4004,16.3538,0.6103,0.2197,0.5185,0.8662,0.1594,0.4551,0.8694,1.5977,2.5033,17.2732,-0.021,0.8041,-66.1354,1.4196,1.4334,,0.0014,-0.1687,0.1886,-0.0004,0.0016,-0.0025,0.0003,,0.0097,-0.0447,-0.0189,-0.0695,0.0005,0.7564,-0.2529,-0.0022,-0.085,0.3295,,0.0,0.0129,0.0168,0.5384,-0.8382,0.0026,-0.0251,-0.0,,,0.0945,-0.0005,-0.0229,0.0032,-0.0025,,-29.3649,-15.7906,-58.466,1.5977,0.0107,0.6796,82.0619,0.0,0.0005,-1.1176,,
1415,#1415 The Melting Point,1,1. a speech a day keeps climate change away,,-0.6314,,-0.3312,-0.2785,,131.9155,,,-457.4802,38.5727,-8.948,-1.4377,-9.0464,115.8341,2.7953,-224.5693,-0.9392,-4.5985,2.2085,-14.8472,-2.9502,3.8594,-14.0488,-11.4619,-463.0783,0.0404,-9.6217,-4.5642,-2.6709,5.6963,1.434,0.7505,,-1.0329,,0.0017,,-0.0003,,1.966,0.0691,0.1738,0.0039,0.1013,-7.4826,0.0983,-1.2257,0.2458,-0.8479,-0.001,0.0003,43.6917,-0.2064,-5.8553,17.3552,-0.0041,0.0015,-0.1176,-0.0043,27.3251,-1.5068,-0.1013,-0.1592,-0.0011,-0.0198,-0.0004,-203.0326,661.5106,-3698.5146,-7.2225,-0.0497,-2.9232,-373.985,-0.0009,-0.0592,1.5437,,
